Date,Open,High,Low,Close,Adj Close,Volume
2022-08-30,57.000000,57.000000,55.000000,56.000000,54.876923,902000
2022-08-31,56.000000,56.000000,55.000000,55.000000,53.896980,292800
2022-09-01,55.000000,57.000000,55.000000,56.000000,54.876923,2402700
2022-09-02,57.000000,57.000000,56.000000,56.000000,54.876923,485600
2022-09-05,56.000000,57.000000,56.000000,56.000000,54.876923,310400
2022-09-06,57.000000,57.000000,56.000000,57.000000,55.856869,1502900
2022-09-07,57.000000,57.000000,55.000000,56.000000,54.876923,755100
2022-09-08,56.000000,60.000000,56.000000,59.000000,57.816757,13647400
2022-09-09,58.000000,60.000000,56.000000,56.000000,54.876923,3536400
2022-09-12,57.000000,57.000000,56.000000,56.000000,54.876923,954300
2022-09-13,57.000000,75.000000,57.000000,75.000000,73.495880,157598000
2022-09-14,77.000000,79.000000,70.000000,70.000000,68.596153,16571000
2022-09-15,66.000000,69.000000,66.000000,67.000000,65.656319,44926200
2022-09-16,68.000000,86.000000,66.000000,79.000000,77.415657,197540400
2022-09-19,79.000000,80.000000,74.000000,74.000000,72.515938,7215700
2022-09-20,69.000000,87.000000,69.000000,74.000000,72.515938,104863300
2022-09-21,75.000000,77.000000,70.000000,72.000000,70.556046,25033100
2022-09-22,71.000000,77.000000,71.000000,75.000000,73.495880,22478100
2022-09-23,76.000000,84.000000,73.000000,74.000000,72.515938,47522100
2022-09-26,76.000000,76.000000,70.000000,72.000000,70.556046,10055500
2022-09-27,73.000000,78.000000,71.000000,72.000000,70.556046,33800000
2022-09-28,72.000000,76.000000,72.000000,72.000000,70.556046,14620600
2022-09-29,73.000000,74.000000,67.000000,67.000000,65.656319,17307600
2022-09-30,67.000000,68.000000,63.000000,63.000000,61.736538,9745500
2022-10-03,61.000000,69.000000,60.000000,62.000000,60.756596,8994200
2022-10-04,63.000000,66.000000,62.000000,62.000000,60.756596,5234000
2022-10-05,63.000000,66.000000,62.000000,63.000000,61.736538,4833500
2022-10-06,65.000000,65.000000,61.000000,62.000000,60.756596,3866500
2022-10-07,62.000000,63.000000,60.000000,61.000000,59.776649,3510900
2022-10-10,61.000000,62.000000,60.000000,61.000000,59.776649,2444100
2022-10-11,61.000000,78.000000,61.000000,71.000000,69.576103,106658800
2022-10-12,72.000000,72.000000,67.000000,67.000000,65.656319,9667800
2022-10-13,67.000000,76.000000,64.000000,70.000000,68.596153,98595800
2022-10-14,71.000000,72.000000,67.000000,67.000000,65.656319,11058200
2022-10-17,69.000000,77.000000,64.000000,64.000000,62.716484,59221700
2022-10-18,64.000000,67.000000,63.000000,65.000000,63.696430,9864500
2022-10-19,64.000000,65.000000,63.000000,64.000000,62.716484,5150700
2022-10-20,64.000000,69.000000,64.000000,65.000000,63.696430,9318600
2022-10-21,65.000000,66.000000,64.000000,65.000000,63.696430,4032500
2022-10-24,64.000000,67.000000,64.000000,65.000000,63.696430,4196000
2022-10-25,65.000000,66.000000,64.000000,66.000000,64.676376,3280100
2022-10-26,66.000000,66.000000,64.000000,66.000000,64.676376,4501900
2022-10-27,66.000000,66.000000,64.000000,65.000000,63.696430,3816500
2022-10-28,65.000000,69.000000,64.000000,65.000000,63.696430,22014400
2022-10-31,68.000000,68.000000,65.000000,66.000000,64.676376,4079700
2022-11-01,69.000000,69.000000,64.000000,66.000000,64.676376,7513100
2022-11-02,66.000000,66.000000,64.000000,65.000000,63.696430,4457500
2022-11-03,65.000000,65.000000,63.000000,64.000000,62.716484,2680800
2022-11-04,64.000000,64.000000,62.000000,63.000000,61.736538,2537600
2022-11-07,65.000000,65.000000,60.000000,62.000000,60.756596,4496800
2022-11-08,66.000000,66.000000,61.000000,63.000000,61.736538,3285800
2022-11-09,66.000000,66.000000,62.000000,63.000000,61.736538,1043000
2022-11-10,66.000000,66.000000,61.000000,62.000000,60.756596,2781000
2022-11-11,62.000000,64.000000,60.000000,62.000000,60.756596,8612400
2022-11-14,63.000000,63.000000,60.000000,62.000000,60.756596,1131900
2022-11-15,61.000000,62.000000,60.000000,61.000000,59.776649,2452600
2022-11-16,61.000000,63.000000,60.000000,61.000000,59.776649,3517200
2022-11-17,63.000000,63.000000,61.000000,62.000000,60.756596,198800
2022-11-18,62.000000,67.000000,61.000000,61.000000,59.776649,29818000
2022-11-21,64.000000,64.000000,58.000000,59.000000,57.816757,5535000
2022-11-22,61.000000,61.000000,58.000000,59.000000,57.816757,3251900
2022-11-23,60.000000,60.000000,57.000000,58.000000,56.836815,2004000
2022-11-24,63.000000,74.000000,63.000000,65.000000,63.696430,65397300
2022-11-25,67.000000,67.000000,63.000000,64.000000,62.716484,8877100
2022-11-28,64.000000,64.000000,62.000000,62.000000,60.756596,2882000
2022-11-29,64.000000,67.000000,62.000000,65.000000,63.696430,11009500
2022-11-30,66.000000,66.000000,61.000000,61.000000,59.776649,7016900
2022-12-01,60.000000,62.000000,60.000000,62.000000,60.756596,1492100
2022-12-02,60.000000,62.000000,60.000000,60.000000,58.796703,864600
2022-12-05,61.000000,64.000000,60.000000,61.000000,59.776649,3698800
2022-12-06,61.000000,63.000000,60.000000,60.000000,58.796703,1923500
2022-12-07,60.000000,62.000000,60.000000,61.000000,59.776649,1437300
